Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time
2018-08-28,EZ Bar Curls,Biceps,55.0,12,,,
2018-08-28,Concentration Curl,Biceps,25.0,6,,,
2018-08-28,Up Downs,Abs,10.0,18,,,
2018-08-28,Pull Up,Back,10.0,9,,,
2018-08-28,Rear Delt Fly,Shoulders,25.0,8,,,
2018-08-28,Supermans,Back,6.0,12,,,
2018-08-28,EZ Bar Curls,Biceps,55.0,8,,,
2018-08-28,Concentration Curl,Biceps,15.0,10,,,
2018-08-28,Up Downs,Abs,10.0,16,,,
2018-08-28,Up Downs,Abs,10.0,14,,,
2018-08-28,Pull Up,Back,8.0,8,,,
2018-08-28,Rear Delt Fly,Shoulders,15.0,11,,,
2018-08-28,Supermans,Back,6.0,8,,,
2018-08-28,EZ Bar Curls,Biceps,45.0,10,,,
2018-08-28,Concentration Curl,Biceps,15.0,7,,,
2018-08-28,Up Downs,Abs,10.0,12,,,
2018-08-28,Pull Up,Back,6.0,7,,,
2018-08-28,Rear Delt Fly,Shoulders,15.0,10,,,
2018-08-28,Supermans,Back,0.0,10,,,
2018-08-28,EZ Bar Curls,Biceps,45.0,8,,,
2018-08-28,Concentration Curl,Biceps,10.0,12,,,
2018-08-28,Sit Ups,Abs,0.0,10,,,
2018-08-28,Flutter Kicks,Abs,0.0,10,,,
2018-08-28,Lying Leg Raises,Abs,0.0,10,,,
2018-08-28,Bicycle Crunches,Abs,0.0,10,,,
2018-08-28,Knee Crunches,Abs,0.0,10,,,
2018-08-28,Crunch Kicks,Abs,0.0,10,,,
2018-08-28,Plank Arm Raises,Abs,0.0,10,,,
2018-08-28,Low Plank,Abs,,,0.0,m,0:00:30
2018-08-28,Body Saw,Abs,0.0,10,,,
2018-08-28,Body Saw,Abs,0.0,15,,,
2018-08-28,Sit Ups,Abs,0.0,15,,,
2018-08-28,Flutter Kicks,Abs,0.0,15,,,
2018-08-28,Lying Leg Raises,Abs,0.0,15,,,
2018-08-28,Bicycle Crunches,Abs,0.0,15,,,
2018-08-28,Knee Crunches,Abs,0.0,15,,,
2018-08-28,Crunch Kicks,Abs,0.0,15,,,
2018-08-28,Plank Arm Raises,Abs,0.0,16,,,
2018-08-28,Low Plank,Abs,,,0.0,m,0:01:00
2018-08-28,Sit Ups,Abs,0.0,15,,,
2018-08-28,Flutter Kicks,Abs,0.0,15,,,
2018-08-28,Lying Leg Raises,Abs,0.0,15,,,
2018-08-28,Bicycle Crunches,Abs,0.0,15,,,
2018-08-28,Knee Crunches,Abs,0.0,15,,,
2018-08-28,Crunch Kicks,Abs,0.0,15,,,
2018-08-28,Plank Arm Raises,Abs,0.0,16,,,
2018-08-28,Low Plank,Abs,,,0.0,m,0:00:30
2018-08-28,Body Saw,Abs,0.0,15,,,
2018-08-28,Body Saw,Abs,0.0,12,,,
2018-08-28,Sit Ups,Abs,0.0,12,,,
2018-08-28,Flutter Kicks,Abs,0.0,12,,,
2018-08-28,Lying Leg Raises,Abs,0.0,12,,,
2018-08-28,Bicycle Crunches,Abs,0.0,12,,,
2018-08-28,Knee Crunches,Abs,0.0,12,,,
2018-08-28,Crunch Kicks,Abs,0.0,12,,,
2018-08-28,Plank Arm Raises,Abs,0.0,12,,,
2018-08-28,Low Plank,Abs,,,0.0,m,0:00:30
2018-08-30,Jumping Jacks,Plyometrics,0.0,25,,,
2018-08-30,Dumbbell Squats,Quads,45.0,15,,,
2018-08-30,Single Leg Deadlift,Hamstrings,30.0,10,,,
2018-08-30,Single Leg Calf Raises,Calves,30.0,15,,,
2018-08-30,Jump Squats,Plyometrics,10.0,10,,,
2018-08-30,Bosu Pushups,Chest,0.0,15,,,
2018-08-30,Dumbbell Bench Press,Chest,45.0,12,,,
2018-08-30,Dumbbell Incline Press,Chest,40.0,8,,,
2018-08-30,Sitting Military Press,Shoulders,25.0,9,,,
2018-08-30,Double Tricep Press,Triceps,45.0,9,,,
2018-08-30,Jumping Jacks,Plyometrics,0.0,25,,,
2018-08-30,Dumbbell Squats,Quads,50.0,13,,,
2018-08-30,Single Leg Deadlift,Hamstrings,35.0,10,,,
2018-08-30,Single Leg Calf Raises,Calves,35.0,12,,,
2018-08-30,Jump Squats,Plyometrics,15.0,12,,,
2018-08-30,Jumping Jacks,Plyometrics,0.0,25,,,
2018-08-30,Dumbbell Squats,Quads,50.0,12,,,
2018-08-30,Single Leg Deadlift,Hamstrings,30.0,10,,,
2018-08-30,Single Leg Calf Raises,Calves,35.0,15,,,
2018-08-30,Jump Squats,Plyometrics,15.0,10,,,
2018-08-30,Jump Squats,Plyometrics,15.0,10,,,
2018-08-30,Jumping Jacks,Plyometrics,0.0,25,,,
2018-08-30,Dumbbell Squats,Quads,50.0,12,,,
2018-08-30,Single Leg Deadlift,Hamstrings,25.0,10,,,
2018-08-30,Single Leg Calf Raises,Calves,35.0,15,,,
2018-08-30,Bench Dumbbell Skull Dodger,Triceps,35.0,10,,,
2018-08-30,Bosu Pushups,Chest,0.0,12,,,
2018-08-30,Dumbbell Bench Press,Chest,40.0,10,,,
2018-08-30,Dumbbell Incline Press,Chest,35.0,7,,,
2018-08-30,Sitting Military Press,Shoulders,20.0,10,,,
2018-08-30,Double Tricep Press,Triceps,40.0,10,,,
2018-08-30,Bench Dumbbell Skull Dodger,Triceps,30.0,12,,,
2018-08-30,Bench Dumbbell Skull Dodger,Triceps,30.0,10,,,
2018-08-30,Bosu Pushups,Chest,0.0,12,,,
2018-08-30,Dumbbell Bench Press,Chest,35.0,10,,,
2018-08-30,Dumbbell Incline Press,Chest,30.0,7,,,
2018-08-30,Sitting Military Press,Shoulders,20.0,8,,,
2018-08-30,Double Tricep Press,Triceps,35.0,10,,,
2018-08-30,Bench Dumbbell Skull Dodger,Triceps,30.0,10,,,
2018-08-30,Bosu Pushups,Chest,0.0,10,,,
2018-08-30,Dumbbell Bench Press,Chest,35.0,8,,,
2018-08-30,Dumbbell Incline Press,Chest,25.0,10,,,
2018-08-30,Sitting Military Press,Shoulders,15.0,10,,,
2018-08-30,Double Tricep Press,Triceps,35.0,12,,,
2018-08-31,Narrow Pullup,Back,0.0,11,,,
2018-08-31,Barbell Rows,Back,50.0,9,,,
2018-08-31,Side to Side Hammer Pullups,Back,0.0,7,,,
2018-08-31,Cross Chest Hammer Curl,Biceps,25.0,8,,,
2018-08-31,Reverse Dumbbell Curls,Biceps,15.0,10,,,
2018-08-31,Narrow Pullup,Back,0.0,8,,,
2018-08-31,Barbell Rows,Back,40.0,8,,,
2018-08-31,Side to Side Hammer Pullups,Back,0.0,6,,,
2018-08-31,Cross Chest Hammer Curl,Biceps,20.0,8,,,
2018-08-31,Reverse Dumbbell Curls,Biceps,15.0,8,,,
2018-08-31,Reverse Dumbbell Curls,Biceps,15.0,9,,,
2018-08-31,Narrow Pullup,Back,0.0,6,,,
2018-08-31,Barbell Rows,Back,40.0,8,,,
2018-08-31,Side to Side Hammer Pullups,Back,0.0,7,,,
2018-08-31,Cross Chest Hammer Curl,Biceps,20.0,7,,,
2018-08-31,Reverse Dumbbell Curls,Biceps,15.0,10,,,
2018-08-31,Narrow Pullup,Back,0.0,5,,,
2018-08-31,Barbell Rows,Back,35.0,8,,,
2018-08-31,Side to Side Hammer Pullups,Back,0.0,6,,,
2018-08-31,Cross Chest Hammer Curl,Biceps,15.0,10,,,
2018-08-31,Windshield Wipers,Abs,0.0,20,,,
2018-08-31,Butt-Ups,Abs,0.0,10,,,
2018-08-31,Side Raise,Abs,0.0,20,,,
2018-08-31,Knee Crunches,Abs,0.0,10,,,
2018-08-31,Sit Ups,Abs,0.0,10,,,
2018-08-31,Russian Twists,Abs,0.0,20,,,
2018-08-31,Bicycle Crunches,Abs,0.0,10,,,
2018-08-31,Plank Rolls,Abs,0.0,10,,,
2018-08-31,Mountain Climbers,Abs,0.0,20,,,
2018-08-31,Mountain Climbers,Abs,0.0,20,,,
2018-08-31,Windshield Wipers,Abs,0.0,20,,,
2018-08-31,Butt-Ups,Abs,0.0,10,,,
2018-08-31,Side Raise,Abs,0.0,20,,,
2018-08-31,Knee Crunches,Abs,0.0,10,,,
2018-08-31,Sit Ups,Abs,0.0,10,,,
2018-08-31,Russian Twists,Abs,0.0,20,,,
2018-08-31,Bicycle Crunches,Abs,0.0,10,,,
2018-08-31,Plank Rolls,Abs,0.0,10,,,
2018-08-31,Mountain Climbers,Abs,0.0,20,,,
2018-08-31,Windshield Wipers,Abs,0.0,20,,,
2018-08-31,Butt-Ups,Abs,0.0,10,,,
2018-08-31,Side Raise,Abs,0.0,20,,,
2018-08-31,Knee Crunches,Abs,0.0,10,,,
2018-08-31,Sit Ups,Abs,0.0,10,,,
2018-08-31,Russian Twists,Abs,0.0,20,,,
2018-08-31,Bicycle Crunches,Abs,0.0,10,,,
2018-08-31,Plank Rolls,Abs,0.0,10,,,
2018-09-03,Dumbbell Incline Press,Chest,40.0,12,,,
2018-09-03,Dumbbell Bench Press,Chest,50.0,10,,,
2018-09-03,Overhand Tricep Pull Down,Triceps,33.0,12,,,
2018-09-03,Standing Military Press,Shoulders,25.0,10,,,
2018-09-03,Rear Delt Fly,Shoulders,15.0,15,,,
2018-09-03,Chest Dips,Chest,0.0,12,,,
2018-09-03,Diamond Pushups,Chest,0.0,10,,,
2018-09-03,High to Low Cable Fly,Chest,22.0,12,,,
2018-09-03,Overhead Cable Extensions,Triceps,33.0,10,,,
2018-09-03,Face Cable Pull,Shoulders,33.0,12,,,
2018-09-03,Dumbbell Incline Press,Chest,45.0,10,,,
2018-09-03,Dumbbell Bench Press,Chest,50.0,8,,,
2018-09-03,Overhand Tricep Pull Down,Triceps,38.5,10,,,
2018-09-03,Standing Military Press,Shoulders,25.0,9,,,
2018-09-03,Rear Delt Fly,Shoulders,20.0,15,,,
2018-09-03,Chest Dips,Chest,0.0,11,,,
2018-09-03,Diamond Pushups,Chest,0.0,6,,,
2018-09-03,High to Low Cable Fly,Chest,22.0,10,,,
2018-09-03,Overhead Cable Extensions,Triceps,38.5,9,,,
2018-09-03,Face Cable Pull,Shoulders,38.5,12,,,
2018-09-03,Face Cable Pull,Shoulders,38.5,12,,,
2018-09-03,Dumbbell Incline Press,Chest,45.0,9,,,
2018-09-03,Dumbbell Bench Press,Chest,50.0,4,,,
2018-09-03,Overhand Tricep Pull Down,Triceps,38.5,10,,,
2018-09-03,Standing Military Press,Shoulders,25.0,7,,,
2018-09-03,Rear Delt Fly,Shoulders,15.0,15,,,
2018-09-03,Chest Dips,Chest,0.0,8,,,
2018-09-03,Diamond Pushups,Chest,0.0,3,,,
2018-09-03,High to Low Cable Fly,Chest,22.0,10,,,
2018-09-03,Overhead Cable Extensions,Triceps,38.5,10,,,
2018-09-03,Dumbbell Bench Press,Chest,45.0,5,,,
2018-09-04,Wide Grip Pullups,Back,0.0,10,,,
2018-09-04,Kneeling Dumbbell Row,Back,50.0,10,,,
2018-09-04,Concentration Curl,Biceps,25.0,8,,,
2018-09-04,Barbell Rows,Back,40.0,10,,,
2018-09-04,EZ Bar Curls,Biceps,65.0,6,,,
2018-09-04,Barbell Behind Back,Forearms,65.0,20,,,
2018-09-04,Wood Cutters,Back,37.0,10,,,
2018-09-04,Incline Dumbbell Hammer Curl,Biceps,25.0,8,,,
2018-09-04,Narrow Pullup,Back,0.0,7,,,
2018-09-04,Palm Up Wrist Curl,Forearms,10.0,25,,,
2018-09-04,Palm Up Wrist Curl,Forearms,15.0,18,,,
2018-09-04,Wide Grip Pullups,Back,0.0,8,,,
2018-09-04,Kneeling Dumbbell Row,Back,45.0,8,,,
2018-09-04,Concentration Curl,Biceps,15.0,10,,,
2018-09-04,Barbell Rows,Back,40.0,8,,,
2018-09-04,EZ Bar Curls,Biceps,45.0,10,,,
2018-09-04,Barbell Behind Back,Forearms,45.0,20,,,
2018-09-04,Wood Cutters,Back,37.0,10,,,
2018-09-04,Incline Dumbbell Hammer Curl,Biceps,15.0,12,,,
2018-09-04,Narrow Pullup,Back,0.0,7,,,
2018-09-04,Wide Grip Pullups,Back,0.0,8,,,
2018-09-04,Kneeling Dumbbell Row,Back,45.0,8,,,
2018-09-04,Concentration Curl,Biceps,15.0,8,,,
2018-09-04,Barbell Rows,Back,40.0,6,,,
2018-09-04,EZ Bar Curls,Biceps,45.0,9,,,
2018-09-04,Wood Cutters,Back,40.0,10,,,
2018-09-04,Barbell Behind Back,Forearms,45.0,20,,,
2018-09-04,Incline Dumbbell Hammer Curl,Biceps,15.0,11,,,
2018-09-04,Narrow Pullup,Back,0.0,4,,,
2018-09-04,Palm Up Wrist Curl,Forearms,10.0,20,,,
2018-09-04,Sit Ups,Abs,0.0,20,,,
2018-09-04,Reverse Crunch,Abs,0.0,20,,,
2018-09-04,Russian Twists,Abs,0.0,20,,,
2018-09-04,High Crunch,Abs,0.0,20,,,
2018-09-04,Knee Crunches,Abs,0.0,20,,,
2018-09-04,Bicycle Crunches,Abs,0.0,20,,,
2018-09-04,Low Plank,Abs,,,0.0,m,0:00:30
2018-09-04,Side Plank,Abs,,,0.0,m,0:00:30
2018-09-04,Back Extension,Back,0.0,12,,,
2018-09-04,Back Extension,Back,0.0,12,,,
2018-09-04,Sit Ups,Abs,0.0,20,,,
2018-09-04,Reverse Crunch,Abs,0.0,20,,,
2018-09-04,High Crunch,Abs,0.0,20,,,
2018-09-04,Russian Twists,Abs,0.0,20,,,
2018-09-04,Knee Crunches,Abs,0.0,20,,,
2018-09-04,Bicycle Crunches,Abs,0.0,20,,,
2018-09-04,Low Plank,Abs,,,0.0,m,0:00:30
2018-09-04,Side Plank,Abs,,,0.0,m,0:00:30
2018-09-04,Back Extension,Back,0.0,12,,,
2018-09-04,Sit Ups,Abs,0.0,20,,,
2018-09-04,Reverse Crunch,Abs,0.0,20,,,
2018-09-04,Russian Twists,Abs,0.0,20,,,
2018-09-04,High Crunch,Abs,0.0,20,,,
2018-09-04,Knee Crunches,Abs,0.0,20,,,
2018-09-04,Bicycle Crunches,Abs,0.0,20,,,
2018-09-04,Low Plank,Abs,,,0.0,m,0:00:30
2018-09-04,Side Plank,Abs,,,0.0,m,0:00:30
2018-09-05,Barbell Back Squat,Quads,125.0,10,,,
2018-09-05,Conventional Deadlift,Hamstrings,125.0,10,,,
2018-09-05,Single Leg Calf Raises,Calves,30.0,15,,,
2018-09-05,Bulgarian Split Squat,Quads,50.0,10,,,
2018-09-05,Swiss Ball Leg Curls,Hamstrings,0.0,15,,,
2018-09-05,Sitting Calf Raise,Calves,125.0,15,,,
2018-09-05,Barbell Back Squat,Quads,125.0,10,,,
2018-09-05,Conventional Deadlift,Hamstrings,125.0,10,,,
2018-09-05,Single Leg Calf Raises,Calves,35.0,15,,,
2018-09-05,Bulgarian Split Squat,Quads,50.0,10,,,
2018-09-05,Swiss Ball Leg Curls,Hamstrings,0.0,15,,,
2018-09-05,Sitting Calf Raise,Calves,125.0,15,,,
2018-09-05,Sitting Calf Raise,Calves,125.0,15,,,
2018-09-05,Barbell Back Squat,Quads,125.0,10,,,
2018-09-05,Conventional Deadlift,Hamstrings,125.0,8,,,
2018-09-05,Single Leg Calf Raises,Calves,40.0,12,,,
2018-09-05,Bulgarian Split Squat,Quads,50.0,10,,,
2018-09-05,Swiss Ball Leg Curls,Hamstrings,0.0,15,,,
2018-09-07,Dumbbell Incline Press,Chest,40.0,12,,,
2018-09-07,Barbell Bench Press,Chest,125.0,10,,,
2018-09-07,Ropes Tricep Pulldown,Triceps,40.0,10,,,
2018-09-07,Lateral Dumbbell Raise,Shoulders,15.0,15,,,
2018-09-07,Farmers Walk (yards),Shoulders,100.0,40,,,
2018-09-07,Bosu Pushups,Chest,0.0,10,,,
2018-09-07,Tricep Kickback,Triceps,15.0,15,,,
2018-09-07,High to Low Cable Fly,Chest,27.0,12,,,
2018-09-07,Double Tricep Press,Triceps,50.0,12,,,
2018-09-07,Rear Delt Fly,Shoulders,15.0,15,,,
2018-09-07,Rear Delt Fly,Shoulders,15.0,15,,,
2018-09-07,Dumbbell Incline Press,Chest,45.0,10,,,
2018-09-07,Barbell Bench Press,Chest,125.0,6,,,
2018-09-07,Ropes Tricep Pulldown,Triceps,40.0,12,,,
2018-09-07,Lateral Dumbbell Raise,Shoulders,15.0,12,,,
2018-09-07,Farmers Walk (yards),Shoulders,100.0,42,,,
2018-09-07,Bosu Pushups,Chest,0.0,10,,,
2018-09-07,Tricep Kickback,Triceps,15.0,12,,,
2018-09-07,High to Low Cable Fly,Chest,27.0,10,,,
2018-09-07,Double Tricep Press,Triceps,50.0,10,,,
2018-09-07,Rear Delt Fly,Shoulders,15.0,15,,,
2018-09-07,Dumbbell Incline Press,Chest,40.0,10,,,
2018-09-07,Barbell Bench Press,Chest,105.0,10,,,
2018-09-07,Ropes Tricep Pulldown,Triceps,37.0,10,,,
2018-09-07,Lateral Dumbbell Raise,Shoulders,15.0,12,,,
2018-09-07,Farmers Walk (yards),Shoulders,100.0,40,,,
2018-09-07,Bosu Pushups,Chest,0.0,10,,,
2018-09-07,Tricep Kickback,Triceps,15.0,15,,,
2018-09-07,High to Low Cable Fly,Chest,23.0,10,,,
2018-09-07,Double Tricep Press,Triceps,45.0,10,,,
2018-09-08,Sit Ups,Abs,0.0,10,,,
2018-09-08,Flutter Kicks,Abs,0.0,10,,,
2018-09-08,Lying Leg Raises,Abs,0.0,10,,,
2018-09-08,Bicycle Crunches,Abs,0.0,10,,,
2018-09-08,Knee Crunches,Abs,0.0,10,,,
2018-09-08,Crunch Kicks,Abs,0.0,10,,,
2018-09-08,Plank Arm Raises,Abs,0.0,10,,,
2018-09-08,Low Plank,Abs,,,0.0,m,0:00:30
2018-09-08,Body Saw,Abs,0.0,10,,,
2018-09-08,Body Saw,Abs,0.0,15,,,
2018-09-08,Sit Ups,Abs,0.0,15,,,
2018-09-08,Flutter Kicks,Abs,0.0,15,,,
2018-09-08,Lying Leg Raises,Abs,0.0,15,,,
2018-09-08,Bicycle Crunches,Abs,0.0,15,,,
2018-09-08,Knee Crunches,Abs,0.0,15,,,
2018-09-08,Crunch Kicks,Abs,0.0,15,,,
2018-09-08,Plank Arm Raises,Abs,0.0,16,,,
2018-09-08,Low Plank,Abs,,,0.0,m,0:00:30
2018-09-08,Body Saw,Abs,0.0,15,,,
2018-09-08,Sit Ups,Abs,0.0,15,,,
2018-09-08,Flutter Kicks,Abs,0.0,15,,,
2018-09-08,Lying Leg Raises,Abs,0.0,15,,,
2018-09-08,Bicycle Crunches,Abs,0.0,15,,,
2018-09-08,Knee Crunches,Abs,0.0,15,,,
2018-09-08,Crunch Kicks,Abs,0.0,15,,,
2018-09-08,Plank Arm Raises,Abs,0.0,16,,,
2018-09-08,Low Plank,Abs,,,0.0,m,0:00:30
2018-09-08,Pull Up,Back,0.0,10,,,
2018-09-08,Cable Row,Back,38.5,10,,,
2018-09-08,Cross Chest Hammer Curl,Biceps,25.0,10,,,
2018-09-08,Inverted Hammer Row,Back,0.0,8,,,
2018-09-08,Standing Hammer Curls,Biceps,25.0,8,,,
2018-09-08,Side to Side Hammer Pullups,Back,0.0,6,,,
2018-09-08,Dumbbell Behind Back,Forearms,15.0,25,,,
2018-09-08,7's Dumbbell Curls,Biceps,15.0,21,,,
2018-09-08,Narrow Pullup,Back,0.0,5,,,
2018-09-08,Palm Up Wrist Curl,Forearms,10.0,22,,,
2018-09-08,Palm Up Wrist Curl,Forearms,15.0,20,,,
2018-09-08,Pull Up,Back,0.0,8,,,
2018-09-08,Cable Row,Back,33.0,10,,,
2018-09-08,Cross Chest Hammer Curl,Biceps,25.0,8,,,
2018-09-08,Inverted Hammer Row,Back,0.0,8,,,
2018-09-08,Standing Hammer Curls,Biceps,20.0,8,,,
2018-09-08,Side to Side Hammer Pullups,Back,0.0,5,,,
2018-09-08,Dumbbell Behind Back,Forearms,15.0,20,,,
2018-09-08,7's Dumbbell Curls,Biceps,10.0,21,,,
2018-09-08,Narrow Pullup,Back,0.0,6,,,
2018-09-08,Palm Up Wrist Curl,Forearms,15.0,20,,,
2018-09-08,Pull Up,Back,0.0,6,,,
2018-09-08,Cable Row,Back,33.0,10,,,
2018-09-08,Cross Chest Hammer Curl,Biceps,25.0,6,,,
2018-09-08,Inverted Hammer Row,Back,0.0,6,,,
2018-09-08,Standing Hammer Curls,Biceps,20.0,4,,,
2018-09-08,Dumbbell Behind Back,Forearms,15.0,20,,,
2018-09-08,7's Dumbbell Curls,Biceps,15.0,15,,,
2018-09-08,Narrow Pullup,Back,0.0,6,,,
2018-09-08,Standing Hammer Curls,Biceps,15.0,6,,,
2018-09-10,Dumbbell Incline Press,Chest,45.0,12,,,
2018-09-10,Dumbbell Bench Press,Chest,50.0,11,,,
2018-09-10,Overhand Tricep Pull Down,Triceps,38.2,12,,,
2018-09-10,Standing Military Press,Shoulders,25.0,11,,,
2018-09-10,Rear Delt Fly,Shoulders,20.0,15,,,
2018-09-10,Chest Dips,Chest,0.0,12,,,
2018-09-10,Diamond Pushups,Chest,0.0,10,,,
2018-09-10,High to Low Cable Fly,Chest,27.0,10,,,
2018-09-10,Overhead Cable Extensions,Triceps,38.5,12,,,
2018-09-10,Face Cable Pull,Shoulders,38.5,12,,,
2018-09-10,Face Cable Pull,Shoulders,44.0,11,,,
2018-09-10,Dumbbell Incline Press,Chest,45.0,10,,,
2018-09-10,Dumbbell Bench Press,Chest,50.0,8,,,
2018-09-10,Overhand Tricep Pull Down,Triceps,44.0,12,,,
2018-09-10,Standing Military Press,Shoulders,25.0,9,,,
2018-09-10,Rear Delt Fly,Shoulders,20.0,12,,,
2018-09-10,Chest Dips,Chest,0.0,10,,,
2018-09-10,Diamond Pushups,Chest,0.0,8,,,
2018-09-10,High to Low Cable Fly,Chest,22.0,10,,,
2018-09-10,Overhead Cable Extensions,Triceps,44.0,11,,,
2018-09-10,Chest Dips,Chest,0.0,7,,,
2018-09-10,Dumbbell Incline Press,Chest,45.0,7,,,
2018-09-10,Dumbbell Bench Press,Chest,50.0,3,,,
2018-09-10,Overhand Tricep Pull Down,Triceps,44.0,10,,,
2018-09-10,Standing Military Press,Shoulders,25.0,6,,,
2018-09-10,Rear Delt Fly,Shoulders,15.0,15,,,
2018-09-10,Diamond Pushups,Chest,0.0,3,,,
2018-09-10,High to Low Cable Fly,Chest,22.0,9,,,
2018-09-10,Overhead Cable Extensions,Triceps,44.0,6,,,
2018-09-10,Face Cable Pull,Shoulders,44.0,9,,,
2018-09-10,Dumbbell Bench Press,Chest,45.0,5,,,
2018-09-11,Barbell Back Squat,Quads,125.0,10,,,
2018-09-11,Barbell Back Squat,Quads,135.0,10,,,
2018-09-11,Barbell Back Squat,Quads,135.0,8,,,
2018-09-11,Conventional Deadlift,Hamstrings,125.0,10,,,
2018-09-11,Conventional Deadlift,Hamstrings,135.0,10,,,
2018-09-11,Conventional Deadlift,Hamstrings,135.0,8,,,
2018-09-11,Single Leg Calf Raises,Calves,40.0,12,,,
2018-09-11,Single Leg Calf Raises,Calves,45.0,12,,,
2018-09-11,Single Leg Calf Raises,Calves,45.0,12,,,
2018-09-11,Bulgarian Split Squat,Quads,50.0,10,,,
2018-09-11,Bulgarian Split Squat,Quads,50.0,10,,,
2018-09-11,Bulgarian Split Squat,Quads,50.0,8,,,
2018-09-11,Swiss Ball Leg Curls,Hamstrings,0.0,12,,,
2018-09-11,Swiss Ball Leg Curls,Hamstrings,0.0,15,,,
2018-09-11,Swiss Ball Leg Curls,Hamstrings,0.0,15,,,
2018-09-11,Sitting Calf Raise,Calves,125.0,16,,,
2018-09-11,Sitting Calf Raise,Calves,135.0,15,,,
2018-09-11,Sitting Calf Raise,Calves,135.0,15,,,
2018-09-11,Wide Grip Pullups,Back,0.0,10,,,
2018-09-11,Kneeling Dumbbell Row,Back,50.0,10,,,
2018-09-11,Concentration Curl,Biceps,25.0,8,,,
2018-09-11,Barbell Rows,Back,50.0,8,,,
2018-09-11,Standing Dumbbell Curl,Biceps,30.0,5,,,
2018-09-11,Dumbbell Behind Back,Forearms,25.0,25,,,
2018-09-11,Wood Cutters,Back,38.5,10,,,
2018-09-11,Incline Dumbbell Hammer Curl,Biceps,25.0,10,,,
2018-09-11,Narrow Pullup,Back,0.0,7,,,
2018-09-11,Palm Up Wrist Curl,Forearms,20.0,15,,,
2018-09-11,Palm Up Wrist Curl,Forearms,20.0,12,,,
2018-09-11,Wide Grip Pullups,Back,0.0,8,,,
2018-09-11,Kneeling Dumbbell Row,Back,45.0,8,,,
2018-09-11,Concentration Curl,Biceps,20.0,7,,,
2018-09-11,Barbell Rows,Back,45.0,6,,,
2018-09-11,Standing Dumbbell Curl,Biceps,20.0,8,,,
2018-09-11,Dumbbell Behind Back,Forearms,25.0,20,,,
2018-09-11,Incline Dumbbell Hammer Curl,Biceps,20.0,8,,,
2018-09-11,Narrow Pullup,Back,0.0,5,,,
2018-09-11,Palm Up Wrist Curl,Forearms,15.0,20,,,
2018-09-11,Concentration Curl,Biceps,15.0,8,,,
2018-09-11,Wide Grip Pullups,Back,0.0,6,,,
2018-09-11,Kneeling Dumbbell Row,Back,40.0,8,,,
2018-09-11,Barbell Rows,Back,35.0,9,,,
2018-09-11,Standing Dumbbell Curl,Biceps,15.0,8,,,
2018-09-11,Dumbbell Behind Back,Forearms,20.0,20,,,
2018-09-11,Incline Dumbbell Hammer Curl,Biceps,15.0,8,,,
2018-09-11,Narrow Pullup,Back,0.0,3,,,
2018-09-13,Sit Ups,Abs,0.0,15,,,
2018-09-13,Flutter Kicks,Abs,0.0,15,,,
2018-09-13,Lying Leg Raises,Abs,0.0,15,,,
2018-09-13,Bicycle Crunches,Abs,0.0,15,,,
2018-09-13,Knee Crunches,Abs,0.0,15,,,
2018-09-13,Crunch Kicks,Abs,0.0,15,,,
2018-09-13,Plank Arm Raises,Abs,0.0,16,,,
2018-09-13,Low Plank,Abs,,,0.0,m,0:00:30
2018-09-13,Body Saw,Abs,0.0,15,,,
2018-09-13,Body Saw,Abs,0.0,15,,,
2018-09-13,Sit Ups,Abs,0.0,15,,,
2018-09-13,Flutter Kicks,Abs,0.0,15,,,
2018-09-13,Lying Leg Raises,Abs,0.0,12,,,
2018-09-13,Bicycle Crunches,Abs,0.0,15,,,
2018-09-13,Knee Crunches,Abs,0.0,15,,,
2018-09-13,Crunch Kicks,Abs,0.0,12,,,
2018-09-13,Plank Arm Raises,Abs,0.0,16,,,
2018-09-13,Low Plank,Abs,,,0.0,m,0:00:30
2018-09-13,Body Saw,Abs,0.0,15,,,
2018-09-13,Sit Ups,Abs,0.0,12,,,
2018-09-13,Flutter Kicks,Abs,0.0,12,,,
2018-09-13,Lying Leg Raises,Abs,0.0,10,,,
2018-09-13,Bicycle Crunches,Abs,0.0,12,,,
2018-09-13,Knee Crunches,Abs,0.0,12,,,
2018-09-13,Crunch Kicks,Abs,0.0,10,,,
2018-09-13,Plank Arm Raises,Abs,0.0,16,,,
2018-09-13,Low Plank,Abs,,,0.0,m,0:00:30
2018-09-14,Pull Up,Back,0.0,10,,,
2018-09-14,Dumbbell Incline Press,Chest,45.0,12,,,
2018-09-14,Inverted Hammer Row,Back,0.0,10,,,
2018-09-14,Dumbbell Bench Press,Chest,50.0,12,,,
2018-09-14,Reverse EZ Bar Curls,Biceps,45.0,10,,,
2018-09-14,Ropes Tricep Pulldown,Triceps,40.0,12,,,
2018-09-14,Rear Delt Fly,Shoulders,15.0,15,,,
2018-09-14,Standing Military Press,Shoulders,25.0,10,,,
2018-09-14,Cross Chest Hammer Curl,Biceps,25.0,8,,,
2018-09-14,Double Tricep Press,Triceps,50.0,12,,,
2018-09-14,Rear Delt Fly,Shoulders,10.0,15,,,
2018-09-14,Double Tricep Press,Triceps,50.0,10,,,
2018-09-14,Pull Up,Back,0.0,9,,,
